id,name,unit,source_id,source,source_note,source_organization,topics,topic_ids
SE.CLO.9.PRF.S.TMS.2015.5,"Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science, Fifth Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2015.A,Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science,,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2015.F,"Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science, Female",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2015.M,"Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science, Male",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2015.R,"Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science, Rural",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2015.U,"Above Proficiency;TIMSS 2015 for grade 9 using MPL Low (400 points) for science, Urban",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.1,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, First Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.2,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Second Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.3,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Third Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.4,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Fourth Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.5,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Fifth Quintile",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.A,Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science,,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.F,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Female",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.M,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Male",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.R,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Rural",,12,Education Statistics,,,,
SE.CLO.9.PRF.S.TMS.2019.U,"Above Proficiency;TIMSS 2019 for grade 9 using MPL Low (400 points) for science, Urban",,12,Education Statistics,,,,
SE.COM.DURS,"Compulsory education, duration (years)",,2,World Development Indicators,Duration of compulsory education is the number of years that children are legally obliged to attend school.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.ENR.ORPH,Ratio of school attendance of orphans to school attendance of non-orphans ages 10-14,,16,Health Nutrition and Population Statistics,Ratio of school attendance of orphans to school attendance of non orphans is the ratio of school attendance of orphans to school attendance of non orphans ages 10-14.,"Household surveys such as Demographic and Health Surveys (DHS) , Multiple Indicator Cluster Surveys (MICS), Reproductive Health Surveys (RHS) and AIDS Indicator Surveys (AIS), maintained in UNICEF Global Databases.",,
SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",,2,World Development Indicators,Gender parity index for gross enrollment ratio in primary education is the ratio of girls to boys enrolled at primary level in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ;Gender;Social Development ,4;17;15
SE.ENR.PRIM.ZS,"School Enroll. Ratio, primary school (%)",,57,WDI Database Archives,,,,
SE.ENR.PRSC.FM.ZS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,2,World Development Indicators,Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Aid Effectiveness ;Climate Change;Education ;Gender;Social Development ,2;19;4;17;15
SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",,2,World Development Indicators,Gender parity index for gross enrollment ratio in secondary education is the ratio of girls to boys enrolled at secondary level in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education ;Gender;Social Development ,4;17;15
SE.ENR.SECO.ZS,"School Enroll. Ratio, secondary school (%)",,57,WDI Database Archives,,,,
SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",,2,World Development Indicators,Gender parity index for gross enrollment ratio in tertiary education is the ratio of women to men enrolled at tertiary level in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), data accessed: 2024-04-23, date published: 2024-02",Education ;Gender;Social Development ,4;17;15
SE.GEPD.PRIM,Learning Poverty Rate,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.GEPD.PRIM.1,(De Facto) Percent of 10 year old children who are out-of-school or in-school and not achieving basic proficiency on reading.,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.GEPD.PRIM.BMP,Proficiency by End of Primary,,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.GEPD.PRIM.BMP.1,"(De Facto) Percent of children proficient in literacy and numeracy by end of primary, as reported by UIS",,12,Education Statistics,,"World Bank, Global Education Policy Dashboard",,
SE.JRSEC.NENR.ZS,Net Enrollment Ratio: Junior Secondary (in %),,45,Indonesia Database for Policy and Economic Research,"The primary net enrolment ratio is a comparative figure for the number of primary school students to the number of population aged 7-12, expressed as a percentage.","BADAN PUSAT STATISTIK - Statistics Indonesia, National Social Economic Survey (SUSENAS)",,
SE.LITR.15UP.ZS,Literacy Rate for Population age 15 and over (in % of total population),,45,Indonesia Database for Policy and Economic Research,"Literacy Rate is the population aged 15 years and over who are able to read and write latin, arabic or other scripts, presented in percentage terms.","BADAN PUSAT STATISTIK - Statistics Indonesia, National Social Economic Survey (SUSENAS)",,
SE.LPV.POP.0516,Population Age 0516 for Reference Year 2019;,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.0516.FE,Population Age 0516 for Reference Year 2019; Female,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.0516.MA,Population Age 0516 for Reference Year 2019; Male,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.10,Population Age 10 for Reference Year 2019;,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.10.FE,Population Age 10 for Reference Year 2019; Female,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.10.MA,Population Age 10 for Reference Year 2019; Male,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.1014,Population Age 1014 for Reference Year 2019;,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.1014.FE,Population Age 1014 for Reference Year 2019; Female,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.1014.MA,Population Age 1014 for Reference Year 2019; Male,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.9PLUS,Population Age 9plus for Reference Year 2019;,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.9PLUS.FE,Population Age 9plus for Reference Year 2019; Female,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.9PLUS.MA,Population Age 9plus for Reference Year 2019; Male,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.PRIM,Population Age primary for Reference Year 2019;,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.PRIM.FE,Population Age primary for Reference Year 2019; Female,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.POP.PRIM.MA,Population Age primary for Reference Year 2019; Male,,12,Education Statistics,"World Bank staff estimates using the World Bank's total population and age sex distributions of the United Nations Population Division's as of June, 2022.",Education Statistics,,
SE.LPV.PRIM,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,2,World Development Indicators,"The share of 10-year-olds who cannot read and understand a short passage of age-appropriate material—in other words, those who are below the “minimum proficiency” threshold for reading. This measure is defined as the union of two deprivations: 1) schooling deprivation and 2) learning deprivation. A child is considered schooling-deprived (SD) if he or she is of primary school age and out-of-school. The dimension of learning deprivation (LD) applies only for children in school, and identifies those pupils who are below the minimum proficiency level (MPL) for reading, as defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. This “union approach” to measurement reflects the choice that, as presented in the SDGs, all age 10 children must be both in school and learning. The final learning poverty measure combines the two dimensions in a single indicator using the following formula: LP = SD + [(1-SD) x LD]","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.1,(De Facto) Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,84,Education Policy,,,,
SE.LPV.PRIM.BMP,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,12,Education Statistics,"This indicator uses on Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments.",Word Bank and UIS,,
SE.LPV.PRIM.BMP.FE,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,12,Education Statistics,"This indicator uses on Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments.",Word Bank and UIS,Education ,4
SE.LPV.PRIM.BMP.MA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,12,Education Statistics,"This indicator uses on Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments.",Word Bank and UIS,Education ,4
SE.LPV.PRIM.FE,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,2,World Development Indicators,"The share of female 10-year-olds who cannot read and understand a short passage of age-appropriate material—in other words, those who are below the “minimum proficiency” threshold for reading. This measure is defined as the union of two deprivations: 1) schooling deprivation and 2) learning deprivation. A child is considered schooling-deprived (SD) if he or she is of primary school age and out-of-school. The dimension of learning deprivation (LD) applies only for children in school, and identifies those pupils who are below the minimum proficiency level (MPL) for reading, as defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. This “union approach” to measurement reflects the choice that, as presented in the SDGs, all age 10 children must be both in school and learning. The final learning poverty measure combines the two dimensions in a single indicator using the following formula: LP = SD + [(1-SD) x LD]","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",Education ,4
SE.LPV.PRIM.LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,2,World Development Indicators,"The share of pupils at the end of primary schooling who are below the minimum proficiency level (MPL) for reading or learning deprived. The MPL in reading at the end of primary is defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. It is “Students independently and fluently read simple, short narrative and expository texts. They locate explicitly-stated information. They interpret and give some explanations about the key ideas in these texts. They provide simple, personal opinions or judgements about the information, events and characters in a text.” (UIS and GAML 2019). In other words, a child “attaining” minimum proficiency has the ability to read and understand a short passage of age-appropriate material, whether a simple story or non-fiction narrative of a few paragraphs. In addition to this nutshell statement, the GAML has also proposed a common terminology to describe classifications in the context of the MPL. This is a critical first step toward linking cross-national and national learning assessments with a common benchmark.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.LD.FE,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,2,World Development Indicators,"The share of female pupils at the end of primary schooling who are below the minimum proficiency level (MPL) for reading or learning deprived. The MPL in reading at the end of primary is defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. It is “Students independently and fluently read simple, short narrative and expository texts. They locate explicitly-stated information. They interpret and give some explanations about the key ideas in these texts. They provide simple, personal opinions or judgements about the information, events and characters in a text.” (UIS and GAML 2019). In other words, a child “attaining” minimum proficiency has the ability to read and understand a short passage of age-appropriate material, whether a simple story or non-fiction narrative of a few paragraphs. In addition to this nutshell statement, the GAML has also proposed a common terminology to describe classifications in the context of the MPL. This is a critical first step toward linking cross-national and national learning assessments with a common benchmark.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.LD.MA,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,2,World Development Indicators,"The share of male pupils at the end of primary schooling who are below the minimum proficiency level (MPL) for reading or learning deprived. The MPL in reading at the end of primary is defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. It is “Students independently and fluently read simple, short narrative and expository texts. They locate explicitly-stated information. They interpret and give some explanations about the key ideas in these texts. They provide simple, personal opinions or judgements about the information, events and characters in a text.” (UIS and GAML 2019). In other words, a child “attaining” minimum proficiency has the ability to read and understand a short passage of age-appropriate material, whether a simple story or non-fiction narrative of a few paragraphs. In addition to this nutshell statement, the GAML has also proposed a common terminology to describe classifications in the context of the MPL. This is a critical first step toward linking cross-national and national learning assessments with a common benchmark.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.LDGAP,LDGAP: TIMSS 2019 for grade 4 using MPL Low (400 points) for scie;,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LDGAP.FE,LDGAP: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Female,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LDGAP.MA,LDGAP: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Male,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LDSEV,LDSEV: TIMSS 2019 for grade 4 using MPL Low (400 points) for scie;,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LDSEV.FE,LDSEV: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Female,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LDSEV.MA,LDSEV: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Male,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPGAP,LPGAP = SD: ANER; LD: TIMSS 2019 for grade 4 using MPL Low (400 points) for scie;,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPGAP.FE,LPGAP = SD: ANER; LD: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Female,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPGAP.MA,LPGAP = SD: ANER; LD: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Male,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPSEV,LPSEV = SD: ANER; LD: TIMSS 2019 for grade 4 using MPL Low (400 points) for scie;,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPSEV.FE,LPSEV = SD: ANER; LD: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Female,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.LPSEV.MA,LPSEV = SD: ANER; LD: PIRLS 2011 for grade 4 using MPL Low (400 points) for reading; Male,,12,Education Statistics,"This indicator uses the Minimum Proficiency Levels (MPLs) defined by the Global Alliance to Monitor Learning (GAML) led by the UNESCO Institute for Statistics (UIS) in the context of the SDG 4.1.1 monitoring, which established learning benchmarks across different cross-national and national assessments. For more information please see Azevedo, Joao Pedro. 2020. Learning Poverty: Measures and Simulations. Policy Research Working Paper;No. 9446. World Bank, Washington, DC. https://openknowledge.worldbank.org/handle/10986/34654",Education Statistics,,
SE.LPV.PRIM.MA,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,2,World Development Indicators,"The share of male 10-year-olds who cannot read and understand a short passage of age-appropriate material—in other words, those who are below the “minimum proficiency” threshold for reading. This measure is defined as the union of two deprivations: 1) schooling deprivation and 2) learning deprivation. A child is considered schooling-deprived (SD) if he or she is of primary school age and out-of-school. The dimension of learning deprivation (LD) applies only for children in school, and identifies those pupils who are below the minimum proficiency level (MPL) for reading, as defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. This “union approach” to measurement reflects the choice that, as presented in the SDGs, all age 10 children must be both in school and learning. The final learning poverty measure combines the two dimensions in a single indicator using the following formula: LP = SD + [(1-SD) x LD]","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",Education ,4
SE.LPV.PRIM.OOS,Primary school age children out-of-school (%),,12,Education Statistics,The Out-of-School adjustment in our Learning Poverty indicator relies on enrollment data. Our preferred definition is the adjusted net primary enrollment as reported by UIS.,Word Bank and UIS,,
SE.LPV.PRIM.OOS.FE,Female primary school age children out-of-school (%),,12,Education Statistics,The Out-of-School adjustment in our Learning Poverty indicator relies on enrollment data. Our preferred definition is the adjusted net primary enrollment as reported by UIS.,Word Bank and UIS,Education ,4
SE.LPV.PRIM.OOS.MA,Male primary school age children out-of-school (%),,12,Education Statistics,The Out-of-School adjustment in our Learning Poverty indicator relies on enrollment data. Our preferred definition is the adjusted net primary enrollment as reported by UIS.,Word Bank and UIS,Education ,4
SE.LPV.PRIM.SD,Primary school age children out-of-school (%),,2,World Development Indicators,"The share of children of primary-school age who are out of school or schooling deprived. This dimension is linked to the indicator 4.1.4 from the SDG 4 thematic framework. This element reflects the belief that all primary-age children should be learning in schools of some type, a belief that every country has enshrined in law and that is enshrined in the SDGs. In addition to fulfilling a universal right and serving as a necessary condition for sustained learning, schooling offers many benefits beyond learning. It contributes to children’s health and well-being such as promoting safety, nutrition, and socialization, and facilitating parents' labor market participation and, at the macro level, schooling can help build social cohesion, democracy, and peace. All those complementary functions mean that schooling has value over and above the measured cognitive learning that it leads to, and they justify including schooling deprivation in the concept of learning poverty.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.SD.FE,Female primary school age children out-of-school (%),,2,World Development Indicators,"The share of female children of primary-school age who are out of school or schooling deprived. This dimension is linked to the indicator 4.1.4 from the SDG 4 thematic framework. This element reflects the belief that all primary-age children should be learning in schools of some type, a belief that every country has enshrined in law and that is enshrined in the SDGs. In addition to fulfilling a universal right and serving as a necessary condition for sustained learning, schooling offers many benefits beyond learning. It contributes to children’s health and well-being such as promoting safety, nutrition, and socialization, and facilitating parents' labor market participation and, at the macro level, schooling can help build social cohesion, democracy, and peace. All those complementary functions mean that schooling has value over and above the measured cognitive learning that it leads to, and they justify including schooling deprivation in the concept of learning poverty.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.LPV.PRIM.SD.MA,Male primary school age children out-of-school (%),,2,World Development Indicators,"The share of male children of primary-school age who are out of school or schooling deprived. This dimension is linked to the indicator 4.1.4 from the SDG 4 thematic framework. This element reflects the belief that all primary-age children should be learning in schools of some type, a belief that every country has enshrined in law and that is enshrined in the SDGs. In addition to fulfilling a universal right and serving as a necessary condition for sustained learning, schooling offers many benefits beyond learning. It contributes to children’s health and well-being such as promoting safety, nutrition, and socialization, and facilitating parents' labor market participation and, at the macro level, schooling can help build social cohesion, democracy, and peace. All those complementary functions mean that schooling has value over and above the measured cognitive learning that it leads to, and they justify including schooling deprivation in the concept of learning poverty.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",,
SE.NEXM.SCR.JRSEC,"Average National Exam Score: Junior Secondary Level (out of 100, available only at district level)",,45,Indonesia Database for Policy and Economic Research,,Ministry of Education,,
SE.NEXM.SCR.PRM,"Average National Exam Score: Primary Level (out of 100, available only at district level)",,45,Indonesia Database for Policy and Economic Research,,Ministry of Education,,
SE.NEXM.SCR.SRSEC,"Average National Exam Score: Senior Secondary Level (out of 100, available only at district level)",,45,Indonesia Database for Policy and Economic Research,,Ministry of Education,,
SE.PRE.DURS,"Preprimary education, duration (years)",,2,World Development Indicators,Preprimary duration refers to the number of grades (years) in preprimary school.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS), data accessed: 2024-04-23, date published: 2024-02",Education ,4
SE.PRE.ENRL,"Enrolment in pre-primary education, both sexes (number)",,12,Education Statistics,"Total number of students enrolled in public and private pre-primary education institutions (ISCED 0.2) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",UNESCO Institute for Statistics,Education ,4
SE.PRE.ENRL.FE,"Enrolment in pre-primary education, female (number)",,12,Education Statistics,"Total number of female students enrolled in public and private pre-primary education institutions (ISCED 0.2) regardless of age. Within ISCED 0, early childhood educational development programmes are targeted at children aged 0 to 2 years; and pre-primary education programmes are targeted at children aged 3 years until the age to start ISCED 1.",UNESCO Institute for Statistics,Education ,4
